route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
1732,c_782_b_none_d_31,t_178986_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178997_b_none_tn_0,,,1,,p_4088,,,
1732,c_782_b_none_d_31,t_178972_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178982_b_none_tn_2,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178999_b_none_tn_2,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178987_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178988_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178989_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178999_b_none_tn_1,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178991_b_none_tn_0,,,1,,p_4088,,,
1732,c_782_b_none_d_31,t_178983_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_179000_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178996_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178975_b_none_tn_0,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178982_b_none_tn_1,,,1,,p_4089,,,
1732,c_782_b_none_d_31,t_178994_b_none_tn_0,,,1,,p_4089,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_7,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_23,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_24,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_3,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_4,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_5,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_6,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_8,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_9,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_3,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_4,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_5,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202218_b_6467_tn_6,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202222_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202222_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_10,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_11,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_12,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_13,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_14,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_15,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_16,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_17,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_18,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_19,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_20,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_21,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202223_b_6467_tn_22,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202224_b_6467_tn_0,,,0,,p_4137,,,
1733,c_6100_b_6467_d_31,t_202225_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202225_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202225_b_6467_tn_3,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_10,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_11,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_12,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_13,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_14,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_15,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_16,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_17,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_18,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_19,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_20,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_21,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_22,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_23,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_3,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_4,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_5,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_6,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_7,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_8,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202226_b_6467_tn_9,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_1,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_2,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_3,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_4,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_5,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202229_b_6467_tn_6,,Friday Center Park-&-Ride,0,,p_4139,,,
1733,c_6100_b_6467_d_31,t_202230_b_6467_tn_1,,,0,,p_4137,,,
1733,c_6100_b_6467_d_31,t_202230_b_6467_tn_2,,,0,,p_4137,,,
1733,c_6100_b_6467_d_31,t_202230_b_6467_tn_3,,,0,,p_4137,,,
1733,c_6100_b_6467_d_31,t_202231_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_10,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_11,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_12,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_13,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_14,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_15,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_16,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_17,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_18,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_19,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_20,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_21,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_3,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_4,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_5,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_6,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_7,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_8,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_9,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202220_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202220_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202219_b_6467_tn_3,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202219_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202219_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_9,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_8,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_7,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_6,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_5,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_4,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_3,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_29,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_28,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_27,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_26,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_25,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_24,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_23,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_22,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_21,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_20,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_19,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_18,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_17,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_16,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_15,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_14,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_13,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_12,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_11,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_10,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202217_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202227_b_6467_tn_0,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_3,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_4,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_5,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202228_b_6467_tn_6,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202231_b_6467_tn_3,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202231_b_6467_tn_2,,UNC Hospitals,1,,p_4177,,,
1733,c_6100_b_6467_d_31,t_202221_b_6467_tn_1,,UNC Hospitals,1,,p_4177,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_6,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_7,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_5,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_1,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_2,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_3,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_76039_b_18_tn_4,,,0,,p_4164,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_2,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_1,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_6,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_14024_b_18_tn_0,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_5,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_4,,,1,,p_4087,,,
1734,c_782_b_18_d_32,t_72634_b_18_tn_3,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_4,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_7,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_6,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_5,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_3,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_2,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_76039_b_none_tn_1,,,0,,p_4164,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_6,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_3,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_2,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_14024_b_none_tn_0,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_1,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_4,,,1,,p_4087,,,
1734,c_782_b_none_d_32,t_72634_b_none_tn_5,,,1,,p_4087,,,
1735,c_782_b_18_d_31,t_208992_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208986_b_18_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_209000_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208994_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208995_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208986_b_18_tn_3,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208986_b_18_tn_4,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208996_b_18_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208988_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208989_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208985_b_18_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208996_b_18_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208985_b_18_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208986_b_18_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208996_b_18_tn_3,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208997_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208990_b_18_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_18_d_31,t_208991_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208998_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208983_b_18_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208983_b_18_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_209003_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_209002_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_209001_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208993_b_18_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_209004_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208993_b_18_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208999_b_18_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208984_b_18_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208984_b_18_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208987_b_18_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208984_b_18_tn_3,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_18_d_31,t_208987_b_18_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208986_b_none_tn_3,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_209000_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208997_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208996_b_none_tn_3,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208996_b_none_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208996_b_none_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208995_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208994_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208992_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208990_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208989_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208988_b_none_tn_0,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208986_b_none_tn_4,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208986_b_none_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208986_b_none_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208985_b_none_tn_2,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_208985_b_none_tn_1,,Booker Creek Apts via Lakeshore Drive,0,,p_4159,,,
1735,c_782_b_none_d_31,t_209004_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208983_b_none_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208983_b_none_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208984_b_none_tn_3,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208984_b_none_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208987_b_none_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208987_b_none_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208991_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208984_b_none_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208993_b_none_tn_1,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208993_b_none_tn_2,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208998_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_208999_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_209001_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_209002_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1735,c_782_b_none_d_31,t_209003_b_none_tn_0,,University Place via UNC Hospitals,1,,p_4156,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_7,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_6,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_1,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_2,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_3,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_4,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_5,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_6,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_72338_b_18_tn_7,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_1,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_2,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_3,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_4,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_5,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_76017_b_18_tn_8,,Morris Grove School via Chapel Hill High School,0,,p_4178,,,
1736,c_782_b_18_d_31,t_75944_b_18_tn_1,,Chapel Hill High School,1,,p_4189,,,
